player_id,RB,RWB,RM,RWF,RF,RCB,RDM,RCM,RAM,RCF,CB,CDM,CM,CAM,CF,LCB,LDM,LCM,LAM,LCF,LB,LWB,LM,LWF,LF,actual_position,team,match_id
4630.0,0.001604004285501618,0.00452424624530014,0.010166246784459173,0.017832511919154765,0.02420797525808291,0.004447312207574268,0.011961408583440464,0.026004724222366382,0.04448986240446858,0.05918565441996526,0.00843559618657776,0.02177894546335141,0.04593555511468093,0.07674748422203681,0.10012994478341511,0.01072596697827114,0.026922033773132563,0.05545587925931625,0.09079406088118315,0.1163717750694849,0.009032856458413804,0.022375450259915063,0.045397242828270436,0.07316191576047856,0.09231134663115845,Left Center Forward,West Bromwich Albion,3754245
9485.0,0.029133216722121817,0.060799172361501265,0.09237593430595643,0.10219476984391417,0.08232338784711356,0.04032024694653518,0.07257652751505317,0.09511732299641108,0.09077036303412363,0.0630723469961278,0.030138670084207102,0.046791071889057345,0.05289180262698801,0.04353162260219674,0.026084117783355357,0.012159637256745102,0.01627743863486291,0.01586338284614029,0.01125460228019428,0.005812049105139102,0.002643028404800241,0.0030488740802129227,0.002560058402885225,0.00156455694922098,0.000695798485136209,Left Center Forward,West Bromwich Albion,3754245
11012.0,0.00582126962314522,0.003321867073854971,0.0012528644658196884,0.00031190417720972693,5.120882888254444e-05,0.03295333066936565,0.01944405584668176,0.007664606104813388,0.002001227139276501,0.0003449016422671085,0.10429383985535415,0.062478879882317616,0.024964211431945733,0.0066818584809965435,0.0011953265967765093,0.17456443859261836,0.11544837152830735,0.05136317724594944,0.014879299350849064,0.0027248166911851683,0.16668106653847345,0.11465911097809676,0.0566829271999872,0.022889420464243092,0.007326019591582981,Left Center Back,West Bromwich Albion,3754245
40124.0,0.00945012790839679,0.035429967539670995,0.050729096759989656,0.03827585575919165,0.032772623436348465,0.007239103024446416,0.030476176989775172,0.06649511921838502,0.06310855973809715,0.05066575591257266,0.005548558451753506,0.021135136629318173,0.06239014885432946,0.08250456561726037,0.06660519795928516,0.0038943402807147514,0.01307090618380664,0.04321488645922509,0.08103493288095628,0.07487852538053726,0.002303202733423058,0.007419293026380215,0.02354652375858984,0.058219722531834855,0.06959167296571153,Right Center Forward,West Bromwich Albion,3754245
3337.0,4.905483408666162e-09,2.99664719070192e-07,9.165481269319694e-06,0.00014119180918498398,0.0011024792013153767,1.524160711858352e-06,5.0523291735474825e-05,0.0008461011231960516,0.00720801803858084,0.031454023113790315,8.932998121811609e-05,0.0016390682433105976,0.015366528540016513,0.07413178418022874,0.18516212299414367,0.0010425660751706097,0.01085569793552731,0.05838762097252436,0.16304710610357345,0.23711863165953234,0.0025767470614335495,0.015528049194327199,0.048570868199431384,0.07897377381632782,0.06669677425324777,Center Attacking Midfield,Sunderland,3754245
3658.0,0.1517136943987535,0.17946943594643994,0.178423782650176,0.1599700986737999,0.13175108586703266,0.04485172369372405,0.04517884478877844,0.03985182236482783,0.03331160048186622,0.02612492306786946,0.002459153644045528,0.002217029454209667,0.0018782595378434414,0.00153399084593355,0.001167500469252253,2.593895879313587e-05,2.3324909404830455e-05,1.9955992333276187e-05,1.5939120714148707e-05,1.1666817291356506e-05,6.307151141221193e-08,5.696085693448962e-08,4.738188340157908e-08,3.5997437598666024e-08,2.4905221432967133e-08,Right Back,Sunderland,3754245
4217.0,0.012482257712196992,0.02566941726452728,0.04073076736168411,0.04987043952172683,0.04711848009151255,0.014857969704492808,0.031511770823236515,0.051566223513424055,0.0651132381187646,0.06344541179106733,0.014517475264707785,0.031753761459416927,0.05358873852655007,0.06978472812401977,0.07012507044551829,0.011643599357625909,0.026265354630530903,0.04571390195066964,0.061392948584033505,0.06362290178768874,0.007665516884905793,0.017833291009499055,0.03200994554955603,0.044334299691127864,0.04738249083151655,Center Forward,Sunderland,3754245
4429.0,0.018413793836908318,0.013909335661642624,0.011427427730447479,0.008660742579181318,0.005745466146643094,0.04531340629250252,0.0447331078751249,0.033186455785918924,0.025944013501820407,0.017463242876893086,0.056194372849163135,0.08561592689286669,0.0695276485486757,0.05241923802582999,0.035214315508622356,0.04579389836900389,0.07374370780667333,0.08422029372943424,0.06165995261870673,0.041878675526714385,0.023574902692769545,0.03382280213154707,0.04561231787652212,0.0389521670843781,0.026972788052009977,Left Center Midfield,Sunderland,3754245
4746.0,0.008644106080833942,0.005244577219143751,0.0018002752688094817,0.00038346739260561,6.664472099166048e-05,0.0327503540666831,0.02073150890163729,0.0085102999598063,0.0027122332196612363,0.00079343722369748,0.09699626040433665,0.06686667336572347,0.03353312702867917,0.013545452553786202,0.004549221683326253,0.17131434929757205,0.1226814904671149,0.06616984958696426,0.02824009805905141,0.009596583202056162,0.1316477159004559,0.09376699315802778,0.050720096984452095,0.02153961731797961,0.007195566936604206,Left Center Back,Sunderland,3754245
5617.0,0.07563007860014243,0.09739035771661565,0.11717443891497512,0.1317181223526034,0.138341997934574,0.04303634095744629,0.05616836104117485,0.06849255029124121,0.07803516146221484,0.08306783631740453,0.012182677456604833,0.016116006737057573,0.01991896032474138,0.023002269208349007,0.024818164876577894,0.001709433291705833,0.0022922443956141553,0.002871860820178523,0.0033617068553825455,0.0036766345975000362,0.00011833738507428951,0.000160866849216621,0.00020431674753109636,0.00024245686822184934,0.00026881799785206565,Right Wing,Sunderland,3754245
